failed_attempts,num_target_servers,num_source_ports,ssh_client_diversity,avg_time_between_attempts,time_variance,total_duration_minutes,attempts_per_minute,port_entropy,target_entropy,session_duration,failures_per_ip,attempts_frequency,port_variability,target_diversity_ratio,attempts_efficiency,global_entropy,is_night,is_weekend,fail2ban_triggered,speed_category_code,is_attack
-0.20107500783873986,-0.4957547715337253,-0.19561837384750325,-0.8767634615311403,-0.3332114200257029,-0.24189923407217187,-0.42251442399142747,-0.0457428228940896,-0.19459635259214608,-0.5583876134771013,-0.2642323012049329,-0.19697312259527025,0.0068397312918528075,-0.1646498207398007,-0.36625816899683666,-0.4779350567589777,-0.3428034885075411,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.19727824265071817,-0.2418981146954206,-0.4086800672192256,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,0.4168085159924719,-0.2129350354829655,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,1,0,0,0
2.266053458238273,2.8044238348581807,2.233256303886132,0.6784710600318581,-0.326664763365651,-0.24065635829017645,0.4836510265556404,-0.118921390917361,2.9480599563055,2.5645358247861636,-0.19339922328874057,1.3089335964032283,-0.09751317027320458,1.8671438367317867,2.821722687626689,-0.09685486941652559,2.9044655010403804,0,0,0,0,1
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.22502666725001588,-0.241897720740166,-0.4024011881908607,-0.1452390124820627,-0.5766411011768886,-0.5583876134771013,1.3249542089385817,-0.19198502481786547,-0.14379508298110302,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.20107500783873986,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.1523745280808868,-0.24189665064561164,-0.41203174105646134,-0.14539188157402344,-0.5766411011768886,-0.5583876134771013,4.503464134252595,-0.1790159705966131,-0.1437962058721846,-0.1653805228952227,-0.36625816899683666,-0.11316099470693164,-0.5901546359208569,0,0,0,0,0
-0.17684788705893284,-0.20456254155796888,-0.17137004095831554,-0.8767634615311403,-0.3423106660366864,-0.24189922126481805,-0.42315986184340715,1.4313343229784476,0.5694931445773389,0.7156798479700773,-0.26428275374417887,-0.1555719110428107,1.9325138677416844,-0.1566120970301586,-0.21761712772579145,-0.23475234872428036,0.6466011011457224,0,1,0,2,1
2.1085771731695275,4.066256831419792,2.0796835289212767,2.2337055815948563,-0.28608110828808897,-0.17216252431677734,2.5797846343057267,-0.14097883268582917,2.912782964085111,2.3755806034384213,-0.02954879721970919,0.9213583990988781,-0.13070808083360536,1.7199971425997487,3.741292842373739,-0.09769354331249848,2.808257128393601,0,0,0,0,1
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.22218959335568955,-0.24189862883737398,-0.4041572799995204,-0.14779182541817168,-0.5766411011768886,-0.5583876134771013,1.5519906321751094,-0.19846955192849167,-0.1437955040655777,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.27185808590190874,-0.24189764524504548,-0.40840536925774584,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,4.957536980788715,-0.21193741592748455,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,1,0,0,0
-0.20107500783873986,-0.39869069487513986,-0.19561837384750325,-0.8767634615311403,6.898353261503599,-0.24189923407217187,0.24730716111907858,-0.14954113929040158,-0.19459635259214608,0.078646117246488,-0.21187373412490543,-0.19048859548464406,-0.14359422746430953,-0.1646498207398007,-0.32909790867907535,-0.4779350567589777,-0.09545234109422522,0,0,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.29531199238861644,-0.24189867501256707,-0.4100879015040946,-0.14789012473100643,-0.5766411011768886,-0.5583876134771013,3.822354864543013,-0.21093979637200358,-0.14379714161796733,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.18325610375394386,-0.2418986651028373,-0.4185700009997352,-0.14716702276680993,-0.5766411011768886,-0.5583876134771013,5.638646250432605,-0.21991837237133216,-0.14379754470819006,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.18492359398553518,-0.30162661821655434,-0.17945281858804477,-0.8767634615311403,-0.34260557486410376,-0.2418992337326557,-0.42336223345908985,9.636399879817391,0.41093024751211277,0.45128696141428637,-0.2642985727165114,-0.2084457474833012,6.536140100469682,-0.15971400988233667,-0.2779117403158045,-0.26949273558638,0.44128109781337177,0,0,0,2,1
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.15890486782480231,-0.24189685749018203,-0.4067537067805412,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,3.1412455948360574,-0.20495407903911786,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.2589175668209209,-0.2418972288203529,-0.402208373146138,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,2.0060634786481644,-0.22041718214907263,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,1,0,0,0
0.3642244770234235,0.6690141483693004,0.3701760602335432,0.6784710600318581,-0.3013846775568703,-0.23634575520676362,0.11574508294358099,-0.13769070492801636,2.154882239538765,1.4193110707625056,-0.22215766949959181,0.13323895026892518,-0.1257604223400872,0.20554730690182765,0.3836184286587427,-0.1208135974073242,1.946255820075047,0,1,0,0,1
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.1291731828678362,-0.24189799292026512,-0.4137134206310225,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,1.551990632177737,-0.19697312259527025,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
9.340372725941917,-0.4957547715337253,9.354183395677587,-0.8767634615311403,-0.34259902937042297,-0.24189834926701761,-0.4087649176662574,7.2093002127071575,3.7051729710190107,-0.5583876134771013,-0.26315753074877674,9.216565002923002,10.906073362523296,9.518626785685623,-0.36625816899683666,-0.11362351465036201,2.182064136072585,0,1,1,3,1
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.20787849092216557,-0.24189730649310995,-0.3945875448087599,-0.14625689530510355,-0.5766411011768886,-0.5583876134771013,5.638646250435232,-0.20744812792782025,-0.1437975447081901,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.268826051229815,-0.2418984776324579,-0.3942173655419315,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,3.5953184413091126,-0.21792313326037024,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,1,0,0,0
-0.18492359398553518,-0.30162661821655434,-0.17945281858804477,-0.8767634615311403,-0.1175494437355454,-0.23046263118437188,-0.31913343846191267,-0.14705784052197232,0.41093024751211277,0.45128696141428637,-0.2561512235161067,-0.21343384526070597,-0.13985811977371373,-0.15971400988233667,-0.2779117403158045,-0.26949273558638,0.44128109781337177,0,1,0,0,1
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.20614225349964546,-0.24189740768819892,-0.40555909284990244,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,5.865682673669132,-0.21343384526070597,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
0.15425609693176282,1.3484626849793988,0.15598245304571848,-0.8767634615311403,0.09125375398385567,0.29694135203539723,3.153668947159076,-0.14853184430505986,1.8950473995575814,1.8780447461887795,0.015310551837052322,0.18112468893201095,-0.14207524311599953,0.04498758559480889,1.054992486427035,-0.11316099470693164,1.9561480554206356,0,0,0,0,1
-0.20107500783873986,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.32074290230667846,-0.24189879186103894,-0.395045202460904,-0.14556789925723032,-0.5766411011768886,-0.5583876134771013,3.8223548645403844,-0.21093979637200358,-0.14379583157416032,-0.1653805228952227,-0.36625816899683666,-0.11316099470693164,-0.5901546359208569,0,0,0,0,0
-0.20107500783873986,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.13155797420754492,-0.2418968451634341,-0.40554386797082725,-0.14548908134642963,-0.5766411011768886,-0.5583876134771013,5.1845734039726885,-0.19697312259527025,-0.14379648659574792,-0.1653805228952227,-0.36625816899683666,-0.11316099470693164,-0.5901546359208569,0,1,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.3426658215771857,-0.24189923407217187,-0.42339013519811286,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,-0.26430075373813255,-0.19647431281752978,1.8935829870966607,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,1,0,1,0
0.44094369282614565,4.066256831419792,0.44696244771597093,-0.8767634615311403,-0.10243616989458974,0.05116058361167655,3.1368021778705297,-0.14761886355650972,2.224097194418055,2.8156451927189026,0.013992111386326576,1.2470811839634093,-0.14070121891562737,0.26583517661144107,4.3573825935666575,-0.1199160699301177,2.533245069825134,0,0,0,0,1
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.31265785524007816,-0.24189831278317106,-0.4034295452337878,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,0.6438449392316271,-0.20794693770556072,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.18492359398553518,-0.4957547715337253,-0.17945281858804477,-0.8767634615311403,-0.337658073829562,-0.2418988005045362,-0.42107092920390077,-0.03194320519302771,0.41093024751211277,-0.5583876134771013,-0.26411946620524646,-0.19647431281752978,0.03085919415625724,-0.15971400988233667,-0.36625816899683666,-0.26949273558638,0.049238804652915344,0,1,0,0,1
-0.18492359398553518,-0.39869069487513986,-0.17945281858804477,-0.8767634615311403,-0.01799477671969862,-0.19938761427597612,-0.2730273274376931,-0.1478609116137409,0.41093024751211277,0.078646117246488,-0.2525472042382216,-0.2024600301504155,-0.14106608319587086,-0.15971400988233667,-0.32909790867907535,-0.26949273558638,0.29658995206623123,0,0,0,0,1
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.2724425747405462,-0.2418976419475038,-0.41915362096180664,-0.14693407116497784,-0.5766411011768886,-0.5583876134771013,2.687172748360375,-0.17951478037435356,-0.14379663775541324,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.14858291281582467,0.08662968841778755,-0.1430803192542632,-0.8767634615311403,2.0439857296026425,2.733326081517943,2.6714905909981543,-0.14945627842557788,0.915965934170463,1.0655740627483936,-0.02238033237492624,-0.17951478037435356,-0.14346650511844616,-0.14396972255115428,-0.034699689383498704,-0.18155613134169027,1.0067804832604201,0,0,0,0,1
-0.18492359398553518,-0.30162661821655434,-0.17945281858804477,0.6784710600318581,0.8581222946840298,-0.03426998705089763,0.13272312305630482,-0.14918584859835185,0.41093024751211277,0.3711388277843188,-0.2208305312409725,-0.21193741592748455,-0.14305954892621756,-0.15971400988233667,-0.28492469433855927,-0.26949273558638,0.4101607161753542,0,0,0,0,1
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.2807508284886574,-0.24189843364774555,-0.39466688808342,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,2.233099901897831,-0.17951478037435356,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
0.06138546727583599,1.833783068272326,0.0670718991186969,-0.8767634615311403,0.15863813465958515,0.5875406165879102,2.6411966980272408,-0.14868191544129097,1.740876418484175,2.1778412436040013,-0.024748343291397624,0.016018652499913216,-0.14230110060788992,-0.016891623939159637,1.628906523903527,-0.12925396803275713,1.9727382777307787,0,0,0,0,1
-0.19703715437543867,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.15626283727956886,-0.24189874631748018,-0.4113225188618017,-0.13945131177936276,-0.5766411011768886,-0.5583876134771013,3.3682820180673296,-0.20694931815007978,-0.143794030264281,-0.1653805228952227,-0.36625816899683666,0.43400009837113734,-0.5901546359208569,0,1,0,0,0
-0.1687721801323305,0.18369376507637303,-0.1632872633285863,-0.8767634615311403,-0.31338036430740435,-0.2418641802259123,-0.3989771220495884,-0.13103592695247568,0.6924840826509464,1.302979141715065,-0.26239243902413734,-0.17352906304146784,-0.11578242571804359,-0.1532438227997671,0.06806026554634219,-0.2126448298120351,0.9542703569036558,0,1,0,0,1
-0.20107500783873986,-0.4957547715337253,-0.19561837384750325,-0.8767634615311403,-0.28000908899185006,-0.24189923407217187,-0.4175865734813311,-0.13399402785091713,-0.19459635259214608,-0.5583876134771013,-0.26384710132920436,-0.21742432348262977,-0.12033172236522484,-0.1646498207398007,-0.36625816899683666,-0.4779350567589777,-0.3428034885075411,0,0,0,0,0
0.24712672658768967,0.7660782250278859,0.24893439578760468,-0.8767634615311403,0.01558373452651302,0.08012693989515307,3.293079145807232,-0.14829316033815573,2.02221060186472,1.499318611533116,0.026207958547125557,0.29535212803458005,-0.1417160260674119,0.1129723315593459,0.4739709539477557,-0.11316099470693164,1.891424653281781,0,0,0,0,1
-0.1687721801323305,0.08662968841778755,-0.1632872633285863,-0.8767634615311403,0.19513134747886782,-0.10402250716896817,0.02492962877479294,-0.14866176198494713,0.6924840826509464,1.175572395570347,-0.22925652560701548,-0.16754334570858212,-0.14227086774756822,-0.1532438227997671,-0.012241720993988056,-0.2126448298120351,0.9048001274209924,0,1,0,0,1
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.22599282368319545,-0.2418967993267664,-0.4009704401596477,-0.14738097726061503,-0.5766411011768886,-0.5583876134771013,3.3682820180988626,-0.20545288881685833,-0.14379697786260995,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,1,0,0,0
-0.11628008510941534,0.4748859950521295,-0.11074920873534627,2.2337055815948563,-0.06025784880727724,-0.13939274256792358,0.152084912945077,-0.14785802204345372,1.1515619890324191,1.5268464024170074,-0.21931706019541763,-0.10968141149068686,-0.14106128340679622,-0.12736869347325033,0.30275367942338355,-0.15875775246343735,1.3384203481222574,0,1,0,0,1
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.23754282225356632,-0.24189782681204017,-0.39804575441242296,-0.14739642595994784,-0.5766411011768886,-0.5583876134771013,5.865682673674388,-0.17352906304146784,-0.14379757829904916,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.16473432666902935,-0.10749846489938342,-0.15924587451372169,-0.8767634615311403,2.6376032605675177,5.988188170868683,2.337075474483856,-0.14949550086936617,0.7450165818115065,0.6976818977752681,-0.048520869942316996,-0.1745266825969488,-0.1435255346669021,-0.15147754512371941,-0.1830815656075491,-0.20435451021994316,0.7532536908066969,0,0,0,0,1
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.260187162514503,-0.24189786926080167,-0.3957352944548621,-0.14815163605687434,-0.5766411011768886,-0.5583876134771013,0.41680851599509966,-0.18998978570690359,-0.1437905914242032,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,1,0,0,0
-0.156658619742427,-0.30162661821655434,-0.15116309688399246,-0.8767634615311403,-0.33369381855539376,-0.24186590244468256,-0.4134177847724887,-0.09035229218424193,0.8370924605933205,0.4281104676223514,-0.26352123574136577,-0.1685409652640631,-0.05481488466501878,-0.1478050475878658,-0.2799396813046977,-0.19132686514665576,0.7081965641805862,0,1,0,0,1
-0.19703715437543867,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.1642239098537356,-0.24189779675950712,-0.41537883721359214,-0.13855212730240324,-0.5766411011768886,-0.5583876134771013,1.09791778570731,-0.21143860614974405,-0.14378666128267373,-0.1653805228952227,-0.36625816899683666,0.43400009837113734,-0.5901546359208569,0,0,0,0,0
-0.20107500783873986,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.2301172667732864,-0.24189840158243298,-0.4124488316959261,-0.1465592945079253,-0.5766411011768886,-0.5583876134771013,4.7305005574864945,-0.201961220372675,-0.1437963079534759,-0.1653805228952227,-0.36625816899683666,-0.11316099470693164,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.3104852008382438,-0.24189759103605654,-0.39788859331016146,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,2.687172748357747,-0.21143860614974405,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.21796772606602827,-0.2418974254883499,-0.40267354581643405,-0.14750516505375963,-0.5766411011768886,-0.5583876134771013,3.141245594830802,-0.20794693770556072,-0.14379687960940812,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.1345555376591759,-0.24189726053405786,-0.40008551675595383,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,4.276427711016068,-0.17352906304146784,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.20107500783873986,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.14989743410789702,-0.24189718979839217,-0.4099296007042767,-0.1466272896188104,-0.5766411011768886,-0.5583876134771013,2.687172748357747,-0.2214148017045536,-0.1437948238490521,-0.1653805228952227,-0.36625816899683666,-0.11316099470693164,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.23374366458826304,-0.24189810118983637,-0.4078957602557512,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,0.18977209275594437,-0.19846955192849167,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,1,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.30204440808346,-0.24189857275928367,-0.4018685081478567,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,4.049391287779541,-0.2104409865942631,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.22515315520063503,-0.24189686203236735,-0.39935095720763253,-0.14643624435266092,-0.5766411011768886,-0.5583876134771013,0.41680851599509966,-0.2169255137048893,-0.1437905914242032,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,1,0,0,0
-0.20107500783873986,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.22975852015553783,-0.2418970120328927,-0.4134764948054041,-0.14400259586692143,-0.5766411011768886,-0.5583876134771013,4.049391287776912,-0.20096360081719405,-0.1437959694734244,-0.1653805228952227,-0.36625816899683666,-0.11316099470693164,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.19571612797200982,-0.24189808523372572,-0.39859819148804526,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,4.049391287776912,-0.21393265503844644,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.2261708755576446,-0.24189834840075106,-0.3932410606106193,-0.14776523538074382,-0.5766411011768886,-0.5583876134771013,3.5953184413064854,-0.20545288881685833,-0.14379706455661942,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,1,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.27747593998994774,-0.2418973550932155,-0.41120047896026474,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,0.8708813624681547,-0.201961220372675,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.2083172774783957,-0.24189714906864745,-0.4050565714736702,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,3.8223548645403844,-0.21193741592748455,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.18099816862289356,-0.24189761313407582,-0.4039869290326643,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,0.8708813624681547,-0.21243622570522502,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.15299580917627842,-0.24189658447104512,-0.4000801611644221,-0.14649840296207894,-0.5766411011768886,-0.5583876134771013,3.822354864543013,-0.21393265503844644,-0.14379714161796733,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.205112861302041,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.15005908654097427,-0.24189836779109225,-0.3955892744100368,-0.14723852694724687,-0.5766411011768886,-0.5583876134771013,0.8708813624655269,-0.20495407903911786,-0.1437937355119536,-0.1653805228952227,-0.36625816899683666,-0.6603220877850006,-0.5901546359208569,0,0,0,0,0
-0.2091507147653422,-0.4957547715337253,-0.19965976266236785,-0.8767634615311403,-0.1588042865847494,-0.24189773504959136,-0.3983288923518699,-0.14967684311202195,-0.5766411011768886,-0.5583876134771013,4.049391287779541,-0.20744812792782025,-0.14379845166177438,-0.1653805228952227,-0.36625816899683666,-1.2074831808630695,-0.5901546359208569,0,0,0,0,0
